run_id,role,part,method,env,size_class,seed,config_sha256,step,checkpoint,is_t0,axis,metric,value
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,1000,0,True,online,discovery_prob,0.0
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,1000,0,True,online,episode_return,-0.004370000000000003
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,2000,1,False,online,discovery_prob,0.0
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,2000,1,False,online,episode_return,-0.0047900000000000035
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,3000,2,False,online,discovery_prob,0.0
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,3000,2,False,online,episode_return,-0.004140000000000002
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,4000,3,False,online,discovery_prob,0.0
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,4000,3,False,online,episode_return,-0.005710000000000004
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,5000,4,False,online,discovery_prob,0.0
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,5000,4,False,online,episode_return,-0.005510000000000004
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,6000,5,False,online,discovery_prob,0.0
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,6000,5,False,online,episode_return,-0.004250000000000003
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,7000,6,False,online,discovery_prob,0.0
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,7000,6,False,online,episode_return,-0.0030000000000000022
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,8000,7,False,online,discovery_prob,0.0
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,8000,7,False,online,episode_return,-0.0019900000000000013
tune_backbone_c02_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,5f84acfb6dab4cce5f124fa0b3836fd41fee7b0da963b7d86fd9607d74b025a6,9000,8,False,online,discovery_prob,0.0
