run_id,role,part,method,env,size_class,seed,config_sha256,step,checkpoint,is_t0,axis,metric,value
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,2000,0,True,online,discovery_prob,0.0
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,2000,0,True,online,episode_return,-0.005090000000000003
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,4000,1,False,online,discovery_prob,0.0
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,4000,1,False,online,episode_return,-0.004340000000000004
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,6000,2,False,online,discovery_prob,0.0
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,6000,2,False,online,episode_return,-0.0003350000000000002
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,8000,3,False,online,discovery_prob,0.0
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,8000,3,False,online,episode_return,-0.0002800000000000002
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,10000,4,False,online,discovery_prob,0.0
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,10000,4,False,online,episode_return,-0.00027000000000000017
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,12000,5,False,online,discovery_prob,0.0
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,12000,5,False,online,episode_return,-0.0016200000000000012
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,14000,6,False,online,discovery_prob,0.0
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,14000,6,False,online,episode_return,-0.0003400000000000002
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,16000,7,False,online,discovery_prob,0.0
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,16000,7,False,online,episode_return,-0.00025000000000000017
tune_backbone_c01_N20,exploratory,A,ddqn_egreedy,deep_sea,development,0,8504182e2d5e98f45d3cf3a7dab95e9bb10cf00e21289237f30df9dfea46fa28,18000,8,False,online,discovery_prob,0.0
