run_id,role,part,method,env,size_class,seed,config_sha256,step,checkpoint,is_t0,axis,metric,value
tune_backbone_c10_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,b6cd07f374ab861cdf9165f4e1e4de06b5824b0e27c78f95f0b92223c2db6c00,1000,0,True,online,discovery_prob,0.0
tune_backbone_c10_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,b6cd07f374ab861cdf9165f4e1e4de06b5824b0e27c78f95f0b92223c2db6c00,1000,0,True,online,episode_return,-0.005370000000000003
tune_backbone_c10_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,b6cd07f374ab861cdf9165f4e1e4de06b5824b0e27c78f95f0b92223c2db6c00,2000,1,False,online,discovery_prob,0.0
tune_backbone_c10_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,b6cd07f374ab861cdf9165f4e1e4de06b5824b0e27c78f95f0b92223c2db6c00,2000,1,False,online,episode_return,-0.004450000000000003
tune_backbone_c10_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,b6cd07f374ab861cdf9165f4e1e4de06b5824b0e27c78f95f0b92223c2db6c00,3000,2,False,online,discovery_prob,0.0
tune_backbone_c10_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,b6cd07f374ab861cdf9165f4e1e4de06b5824b0e27c78f95f0b92223c2db6c00,3000,2,False,online,episode_return,-0.0009600000000000006
tune_backbone_c10_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,b6cd07f374ab861cdf9165f4e1e4de06b5824b0e27c78f95f0b92223c2db6c00,4000,3,False,online,discovery_prob,0.0
tune_backbone_c10_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,b6cd07f374ab861cdf9165f4e1e4de06b5824b0e27c78f95f0b92223c2db6c00,4000,3,False,online,episode_return,-0.00029000000000000016
tune_backbone_c10_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,b6cd07f374ab861cdf9165f4e1e4de06b5824b0e27c78f95f0b92223c2db6c00,5000,4,False,online,discovery_prob,0.0
tune_backbone_c10_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,b6cd07f374ab861cdf9165f4e1e4de06b5824b0e27c78f95f0b92223c2db6c00,5000,4,False,online,episode_return,-0.00032000000000000013
